论文里的名字,组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
甘肃烟草工业有限责任公司信息中心,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司信息管理部,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司兰州卷烟厂,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司办公室,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司原料采购部,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司天水分厂,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司天水卷烟厂,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司技术中心,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司技术研发中心,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司物流中心,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司设备动力部,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃省山丹县烟草专卖局,e62ee52181bf4d29911b72fb2fcbfe31,10620706,甘肃省山丹县烟草专卖局,甘肃省山丹县局,620725,620000
甘肃省烟草专卖局,b58ae465764e4c068b47fbd580b74e93,10620001,甘肃省烟草专卖局,甘肃省局,620000,620000
甘肃省烟草专卖局(公司),b58ae465764e4c068b47fbd580b74e93,10620001,甘肃省烟草专卖局,甘肃省局,620000,620000
甘肃省烟草专卖局安保处,b58ae465764e4c068b47fbd580b74e93,10620001,甘肃省烟草专卖局,甘肃省局,620000,620000
甘肃省烟草专卖局经济运行处,b58ae465764e4c068b47fbd580b74e93,10620001,甘肃省烟草专卖局,甘肃省局,620000,620000
甘肃省烟草专卖局金昌分局,b2881d06e7064a9684586cdb6d8ab48c,10620301,甘肃省烟草专卖局金昌分局,甘肃省局金昌分局,620300,620000
甘肃省烟草专卖局（公司）,b58ae465764e4c068b47fbd580b74e93,10620001,甘肃省烟草专卖局,甘肃省局,620000,620000
甘肃省烟草专卖局（公司）安保处,b58ae465764e4c068b47fbd580b74e93,10620001,甘肃省烟草专卖局,甘肃省局,620000,620000
甘肃省烟草专卖局（公司）安全保卫处,b58ae465764e4c068b47fbd580b74e93,10620001,甘肃省烟草专卖局,甘肃省局,620000,620000
甘肃省烟草公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司兰州市公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司天水分公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司天水市公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司定西市公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司平凉市公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司庆阳市公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司敦煌分公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司武威市公司政工科,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司甘南藏族自治州公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司白银分公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司白银市公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司酒泉市公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司酒泉市公司营销中心,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司酒泉市公司金塔营销部,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司销售处,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司销售管理处,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司陇南分公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
甘肃省烟草公司陇南市公司,6889a8a4db2a4a6a83bf5f443c6bae72,11620001,甘肃省烟草公司,甘肃省烟草公司,620100,620000
田林县烟草专卖局,e3c34115b82f49bf8eeb3b46d12d69a1,10451008,田林县烟草专卖局,田林县局,451029,450000
界首市烟草公司,00d8797009bc45089e5da1338b146f39,10341206,界首市烟草公司,界首市烟草公司,341282,340000
白城市烟草专卖局,a4d8c42631ab4081a529a41f0b4b02ed,10220801,白城市烟草专卖局,白城市局,220800,220000
白城市烟草专卖局(公司),a4d8c42631ab4081a529a41f0b4b02ed,10220801,白城市烟草专卖局,白城市局,220800,220000
百色市城区烟草专卖局,02bb8be0a7274cadb98f9970050dfb74,10411106,城区烟草专卖局,城区烟草专卖局,411100,410000
盐城市烟草专卖局,04fb188c2db3409cb852821e2ce3bc3c,10320901,盐城市烟草专卖局,盐城市局,320900,320000
盐城市烟草专卖局(公司),04fb188c2db3409cb852821e2ce3bc3c,10320901,盐城市烟草专卖局,盐城市局,320900,320000
监利县烟草专卖局,4c7809ce48a44a7e8c1d5feec4e8e7f6,10421004,监利县烟草专卖局,监利县局,421023,420000
盘锦市烟草专卖局,9ffe7bab6e52499495fe983f2559a67e,10211301,盘锦市烟草专卖局,盘锦市局,211100,210000
眉山市仁寿县烟草专卖局(分公司),15dec4662ff640aeaa0478e225996f0b,10341502,寿县烟草专卖局,寿县局,341521,340000
眉山市烟草专卖局(公司),cf69a736058441cfb4e6a53172d39028,10511401,眉山市烟草专卖局,眉山市局,511400,510000
眉山市烟草专卖局（公司）,cf69a736058441cfb4e6a53172d39028,10511401,眉山市烟草专卖局,眉山市局,511400,510000
睢阳区烟草专卖局,aa2520eb475b4d20afc093e3954cd9f9,10411406,睢阳区烟草专卖局,睢阳区局,411403,410000
石嘴山市烟草专卖局(公司),2b3751810d084aa482b6c0d045ff96ce,10640201,石嘴山市烟草专卖局,石嘴山市局,640200,640000
石家庄市烟草专卖局,42bba27c718148f48b3bedac193b2be1,10130101,石家庄市烟草专卖局,石家庄市局,130100,130000
石家庄市烟草专卖局(公司),42bba27c718148f48b3bedac193b2be1,10130101,石家庄市烟草专卖局,石家庄市局,130100,130000
石家庄市烟草专卖局城区稽查局,42bba27c718148f48b3bedac193b2be1,10130101,石家庄市烟草专卖局,石家庄市局,130100,130000
石家庄市藁城区烟草专卖局(分公司),02bb8be0a7274cadb98f9970050dfb74,10411106,城区烟草专卖局,城区烟草专卖局,411100,410000
石门县烟草专卖局,7facad6e5492445cb15ecc178111ea49,10430707,石门县烟草专卖局,石门县局,430726,430000
礼泉县烟草专卖局(分公司),96f98a67fc424d3f8dbe8ef2a309bbc2,10610405,礼泉县烟草专卖局,礼泉县局,610425,610000
祁东县烟草专卖局,a8df74add6b64400ac744c05345724fd,10430409,祁东县烟草专卖局,祁东县局,430426,430000
福州市烟草专卖局,96679da1de12488e90ab34f1cb0afad2,10350101,福州市烟草专卖局,福州市局,350100,350000
福州市烟草专卖局(公司),96679da1de12488e90ab34f1cb0afad2,10350101,福州市烟草专卖局,福州市局,350100,350000
福州市烟草专卖局(公司)卷烟营销中心,96679da1de12488e90ab34f1cb0afad2,10350101,福州市烟草专卖局,福州市局,350100,350000
福州市烟草专卖局人劳科,96679da1de12488e90ab34f1cb0afad2,10350101,福州市烟草专卖局,福州市局,350100,350000
福建三明市烟草专卖局,c86ff8bb6e5a430eb20ff1439d452f46,10350401,三明市烟草专卖局,三明市局,350400,350000
福建中烟工业公司龙岩烟草工业有限责任公司,38cb8a465c5c47b4a72887c26b1fa680,12433101,龙山卷烟厂,龙山卷烟厂,433100,430000
福建中烟龙岩烟草工业有限责任公司,38cb8a465c5c47b4a72887c26b1fa680,12433101,龙山卷烟厂,龙山卷烟厂,433100,430000
福建南平市烟草专卖局,358e5618c67c45a9bd014278a3ad85d9,10350701,南平市烟草专卖局,南平市局,350700,350000
福建厦门烟草工业有限责任公司,8ee9ba5810aa4276b9d2582e6e945ecc,12350201,厦门烟草工业有限责任公司,厦门烟草工业有限责任公司,350200,350000
福建大田县烟草专卖局,7d3fd645b9ab413487e3e9dd5dc74999,10350411,大田县烟草专卖局,大田县局,350425,350000
福建漳州市烟草专卖局,b688ab8f012c49dabc163a2ea2c2fbfd,10350601,漳州市烟草专卖局,漳州市局,350600,350000
福建漳州市烟草公司城区分公司,4de9a17a5a1a44d5993e466576b0256e,11350611,漳州市烟草公司城区分公司,漳州市烟草公司城区分公司,350600,350000
福建省南平市烟草专卖局,358e5618c67c45a9bd014278a3ad85d9,10350701,南平市烟草专卖局,南平市局,350700,350000
福建省南平市烟草专卖局（公司）,358e5618c67c45a9bd014278a3ad85d9,10350701,南平市烟草专卖局,南平市局,350700,350000
福建省南平市烟草公司延平分公司,e45c4e6e8f8346f097f6e7101ecbbba3,11350711,南平市烟草公司延平分公司,南平市烟草公司延平分公司,350700,350000
福建省厦门市厦门烟草工业有限责任公司制丝车间,8ee9ba5810aa4276b9d2582e6e945ecc,12350201,厦门烟草工业有限责任公司,厦门烟草工业有限责任公司,350200,350000
福建省厦门市新阳工业区厦门烟草工业有限责任公司制丝车间,8ee9ba5810aa4276b9d2582e6e945ecc,12350201,厦门烟草工业有限责任公司,厦门烟草工业有限责任公司,350200,350000
福建省厦门市烟草专卖局,e97e2712af8c4aa0b699177e8b96b53b,10350201,厦门市烟草专卖局,厦门市局,350200,350000
福建省厦门烟草工业有限责任公司,8ee9ba5810aa4276b9d2582e6e945ecc,12350201,厦门烟草工业有限责任公司,厦门烟草工业有限责任公司,350200,350000
福建省宁德市烟草专卖局,ee0b90348fff4179a862146621648c05,10350901,宁德市烟草专卖局,宁德市局,350900,350000
福建省建宁县烟草专卖局,8622d1f6933e48eb8cbef3f3e9a9a434,10350407,建宁县烟草专卖局,建宁县局,350430,350000
福建省建瓯市烟草专卖局,e4fc4ab3ca0047b2a009d58b80bfbf7f,10350705,建瓯市烟草专卖局,建瓯市局,350783,350000
福建省松溪县烟草专卖局,56d02023abf148aba175c6c2c92b6565,10350709,松溪县烟草专卖局,松溪县局,350724,350000
福建省武平县烟草专卖局,9053580b9d144a98a997eceaf70436f9,10350805,武平县烟草专卖局,武平县局,350824,350000
福建省漳州市烟草专卖局,b688ab8f012c49dabc163a2ea2c2fbfd,10350601,漳州市烟草专卖局,漳州市局,350600,350000
福建省漳州市烟草专卖局(公司)信息中心,b688ab8f012c49dabc163a2ea2c2fbfd,10350601,漳州市烟草专卖局,漳州市局,350600,350000
福建省漳州市诏安县烟草专卖局,72fb92f0e787448fa1cb99b4276e079c,10350609,诏安县烟草专卖局,诏安县局,350624,350000
福建省漳平市烟草专卖局,caccb88f3b1e417c8d6db0199fd58b4d,10350807,漳平市烟草专卖局,漳平市局,350881,350000
福建省烟草专卖局,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局专卖监督管理处,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局人劳处,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局公司,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局烟叶购销公司,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局烟基办,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局烟草农业科学研究所,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局烟草科学研究所,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局综合计划处,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草专卖局计划处,9d7631a0930f415982fa705769efd735,10350001,福建省烟草专卖局,福建省局,350100,350000
福建省烟草公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
"福建省烟草公司,烟草科学研究所",042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
"福建省烟草公司,福州市公司",042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司三明分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司三明市公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司三明市公司大田分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司三明市公司宁化县公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司三明市公司建宁县公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司三明市公司泰宁分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司三明市分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司上杭县公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司企业文化项目组,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司光泽分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司南平分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司南平市公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
"福建省烟草公司南平市公司,信息中心",042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司南平市公司信息中心,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司南平市公司光泽分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司南平市公司建瓯分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司南平市公司建阳区公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
福建省烟草公司南平市公司松溪分公司,042cdd766f4d48198f8159fbaf811412,11350001,福建省烟草公司,福建省烟草公司,350100,350000
