论文里的名字,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
红塔烟草（集团）有限公司烟科所,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司原料部,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司技术中心,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司技术中心云南民族大学,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司技术中心大楼化学分析室,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司技术中心烟草化学室,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司物流中心信息设备科,e1cfde520f284c9a8f19ed24330de2ec,99370002,山东中烟工业有限责任公司物流中心,山东中烟物流中心,370100,370000
红塔烟草（集团）有限责任公司物资采购中心,8919c25734d34326a7bdcc3879502767,99000006,中烟烟机零配件采购服务中心有限责任公司,烟机零配件采购服务中心,110106,110000
红塔烟草（集团）有限责任公司玉溪,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司经济运行部,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任公司装备技术部,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）有限责任技术中心,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔烟草（集团）责任有限公司,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔辽宁烟草有限公司,49307d76ca044e4499e9cd05d925e9cd,12210101,红塔辽宁烟草有限责任公司,红塔辽宁公司,210100,210000
红塔（烟草）集团有限责任公司,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红塔（烟草）集团有限责任公司技术中心,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
红河州烟草公司,2318d75fec7947a0b250ba1861b1b2c1,11532501,云南省烟草公司红河州公司,云南省烟草公司红河州公司,532500,530000
红河州烟草公司政策法规与体制改革部,7516d5ba4a464ec193dcd2277ab1b99b,11532513,红河州烟草公司元阳营销部,红河州烟草公司元阳营销部,532500,530000
红河州烟草科学研究所,cc8caddb6e5045a1a553c9ada0805754,17500101,中国烟草总公司重庆市公司烟草科学研究所,重庆市公司烟草科学研究所,500100,500000
红河烟草(集团)有限公司,8c77339d756240369f06f0b8f6e42a46,12530104,红云红河烟草（集团）有限责任公司,红云红河烟草（集团）有限责任公司,530100,530000
红河烟草(集团)有限责任公司,8c77339d756240369f06f0b8f6e42a46,12530104,红云红河烟草（集团）有限责任公司,红云红河烟草（集团）有限责任公司,530100,530000
红河烟草(集团)有限责任公司技术中心,8c77339d756240369f06f0b8f6e42a46,12530104,红云红河烟草（集团）有限责任公司,红云红河烟草（集团）有限责任公司,530100,530000
红河烟草企业,84d5546e7db44cda941954ba86683b51,14532503,红河烟叶复烤有限公司,红河烟叶复烤有限公司,532500,530000
红河烟草企业技术中心,8919c25734d34326a7bdcc3879502767,99000006,中烟烟机零配件采购服务中心有限责任公司,烟机零配件采购服务中心,110106,110000
红河烟草企业烟科所,84d5546e7db44cda941954ba86683b51,14532503,红河烟叶复烤有限公司,红河烟叶复烤有限公司,532500,530000
红河烟草科学研究所,cc8caddb6e5045a1a553c9ada0805754,17500101,中国烟草总公司重庆市公司烟草科学研究所,重庆市公司烟草科学研究所,500100,500000
红河烟草集团,8c77339d756240369f06f0b8f6e42a46,12530104,红云红河烟草（集团）有限责任公司,红云红河烟草（集团）有限责任公司,530100,530000
红河烟草（集团）有限责任公司,8c77339d756240369f06f0b8f6e42a46,12530104,红云红河烟草（集团）有限责任公司,红云红河烟草（集团）有限责任公司,530100,530000
红河红云烟草集团有限责任公司,8c77339d756240369f06f0b8f6e42a46,12530104,红云红河烟草（集团）有限责任公司,红云红河烟草（集团）有限责任公司,530100,530000
红纽塔烟草（集团）有限责任公司,b01e400d897042b698bd109dbb8e732a,21530001,云南中烟物资（集团）有限责任公司,云南中烟物资公司,530000,530000
织金县烟草公司,b64aea33eae442e6a0d35d5b0fdbc881,10522409,贵州省织金县烟草专卖局,贵州省织金县局,522425,520000
绍兴地区烟草分公司,c509937ba58c4f51adef822e0547d82a,11330601,浙江省烟草公司绍兴市公司,浙江省烟草绍兴市公司,330600,330000
绍兴市上虞区烟草专卖局分公司,a151195e3e1b4f13afc3b129ae558697,10410103,郑州市上街区烟草专卖局,郑州市上街区局,410106,410000
绍兴市烟草公司,c509937ba58c4f51adef822e0547d82a,11330601,浙江省烟草公司绍兴市公司,浙江省烟草绍兴市公司,330600,330000
绍兴市烟草公司上虞分公司,1433ff9530284542974545c7024a9fdb,10330602,上虞市烟草专卖局,浙江省上虞市局,330600,330000
绍兴市烟草公司嵊州分公司,b44c2bee2106489c90e7bb1eb1667e72,10330603,嵊州市烟草专卖局,浙江省嵊州市局,330600,330000
绍兴市烟草公司新昌分公司,c509937ba58c4f51adef822e0547d82a,11330601,浙江省烟草公司绍兴市公司,浙江省烟草绍兴市公司,330600,330000
绍兴市烟草公司诸暨分公司,c509937ba58c4f51adef822e0547d82a,11330601,浙江省烟草公司绍兴市公司,浙江省烟草绍兴市公司,330600,330000
绍兴市烟草分公司,c509937ba58c4f51adef822e0547d82a,11330601,浙江省烟草公司绍兴市公司,浙江省烟草绍兴市公司,330600,330000
绍兴烟草公司新昌分公司,128033697e9d49e5b38becb33211d751,10330604,新昌县烟草专卖局,浙江省新昌县局,330600,330000
绍兴烟草分公司,c509937ba58c4f51adef822e0547d82a,11330601,浙江省烟草公司绍兴市公司,浙江省烟草绍兴市公司,330600,330000
绥化市烟草公司,af3c2991313f4e6088c86b5b269c3b2f,12231201,绥化卷烟厂,绥化卷烟厂,231200,230000
绥化烟草试验站,af3c2991313f4e6088c86b5b269c3b2f,12231201,绥化卷烟厂,绥化卷烟厂,231200,230000
绥阳县烟草公司,eca086bc741c4fdcaa9ebe632c5f719c,10520305,贵州省绥阳县烟草专卖局,贵州省绥阳县局,520323,520000
绥阳县烟草分公司,eca086bc741c4fdcaa9ebe632c5f719c,10520305,贵州省绥阳县烟草专卖局,贵州省绥阳县局,520323,520000
绵阳烟草分公司,96c294a70e3044c7a9a834096f6f7c1c,22510701,四川省烟草公司绵阳分公司平武卷烟营销部,四川省烟草公司绵阳分公司平武卷烟营销部,510700,510000
罗城县烟草专卖局,93a4ebe563cf4c13978bbc4bbbeae2d3,10451203,罗城仫佬族自治县烟草专卖局,罗城仫佬族自治县局,451225,450000
罗城烟草专卖局,93a4ebe563cf4c13978bbc4bbbeae2d3,10451203,罗城仫佬族自治县烟草专卖局,罗城仫佬族自治县局,451225,450000
罗山县烟草公司,2d281643bf33427eadb5ea625e912167,10411507,罗山县烟草专卖局,罗山县局,411521,410000
罗平县烟草公司,61fcaf1d411f4e418aa73c693b538e5c,10530305,云南省罗平县烟草专卖局,云南省罗平县局,530324,530000
罗得西亚烟草研究委员会,5a367f29e9ae4e00a368337ba56dc251,99310102,上海新型烟草制品研究院有限公司,上海新型烟草制品研究院,310000,310000
罗得西亚烟草研究局,5a367f29e9ae4e00a368337ba56dc251,99310102,上海新型烟草制品研究院有限公司,上海新型烟草制品研究院,310000,310000
罗湖区烟草专卖局,0c9a1e6f034d4cc1b593ae628b97e613,10440302,深圳市罗湖区烟草专卖局,深圳市罗湖区局,440300,440300
罗马尼亚布加勒斯特国家烟草公司,a21d5123703343b58f932dc41aa02e57,10152805,内蒙古自治区乌拉特中旗烟草专卖局,乌拉特中旗局,150800,150000
美国CDC烟草生物标志物实验室,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
美国R.J雷诺士烟草公司,ebd7c4b065af4ec0b76a4074c6d3179c,21340001,双维伊士曼纤维有限公司,双维伊士曼纤维有限公司,340100,340000
美国环球烟草公司中国区办事处,0c4a35eda8ac4d5583700ca92fcf5e4a,14371302,山东烟叶复烤有限公司临沂办事处,山东烟叶复烤公司临沂办事处,371300,370000
翁安县烟草分公司,def31b694d9e446e991cbf666693044f,11652702,精河县分公司,精河县分公司,652700,650000
耒阳市烟草公司,f09d2625da6b48eaa3281246aeb3d5c5,11430407,湖南省烟草公司耒阳市公司,湖南省烟草耒阳市公司,430400,430000
耒阳市烟草分公司,f09d2625da6b48eaa3281246aeb3d5c5,11430407,湖南省烟草公司耒阳市公司,湖南省烟草耒阳市公司,430400,430000
耒阳市烟草局,93d64195a7f346f88231b3df440ad5c6,10430407,耒阳市烟草专卖局,耒阳市局,430481,430000
耒阳烟草专卖局,93d64195a7f346f88231b3df440ad5c6,10430407,耒阳市烟草专卖局,耒阳市局,430481,430000
肇源烟草专卖局,c22d1abccfd4401288509cec91cc2bb6,10230603,肇源县烟草专卖局,肇源县局,230622,230000
肥东县烟草专卖局,f64388e5ac744be0be7fdf2001f3cc2c,10340102,安徽省肥东县烟草专卖局,安徽省肥东县局,340122,340000
肥西县烟草专卖局,14b674c6f41b43df8e7e9adc7ffad875,10340103,安徽省肥西县烟草专卖局,安徽省肥西县局,340123,340000
腾冲县烟草公司,658bda82219d4717b93a77e8a88d39d5,10530506,云南省腾冲县烟草专卖局,云南省腾冲县局,530522,530000
腾冲县烟草分公司固东烟草工作站,ef114e4c5dd74069b309485d895920f8,11530506,保山市烟草公司腾冲县分公司,保山市烟草公司腾冲县分公司,530500,530000
自治区烟草专卖局,76ca7e3dd6b84ce5b090368bc28317fb,19640401,宁夏回族自治区彭阳烟叶公司,宁夏彭阳烟叶公司,640400,640000
自治区烟草专卖局(公司),76ca7e3dd6b84ce5b090368bc28317fb,19640401,宁夏回族自治区彭阳烟叶公司,宁夏彭阳烟叶公司,640400,640000
自治区烟草专卖局物流管理处,4df507b3ae074ff898bd0d52a7ce1d0b,22650001,新疆维吾尔自治区销售处（公司）,新疆区销售处（公司）,650000,650000
舟山市烟草公司,cbb02e6b31b6488db4a5e65ab176bf7f,11330901,浙江省烟草公司舟山市公司,浙江省烟草舟山市公司,330900,330000
舟山市烟草局,ed6fa3b63eb24692b5d3aff05d961e0d,10330901,舟山市烟草专卖局,浙江省舟山市局,330900,330000
芜湖县烟草公司,0e30d501bfbd46e7a761cfc8696bfa6a,12340201,芜湖卷烟厂,芜湖卷烟厂,340200,340000
芜湖市烟草公司,0e30d501bfbd46e7a761cfc8696bfa6a,12340201,芜湖卷烟厂,芜湖卷烟厂,340200,340000
芜湖烟草分公司,0e30d501bfbd46e7a761cfc8696bfa6a,12340201,芜湖卷烟厂,芜湖卷烟厂,340200,340000
芜湖烟草研制中心,0e30d501bfbd46e7a761cfc8696bfa6a,12340201,芜湖卷烟厂,芜湖卷烟厂,340200,340000
花垣县烟草公司,62df726122fc42a3889e6c02d3efad23,10433105,花垣县烟草专卖局,花垣县局,433124,430000
芷江侗族自治县烟草公司,8b403d810ee74000916a37829232f4d7,10431212,芷江侗族自治县烟草专卖局,芷江侗族自治县局,431228,430000
苏州市烟草公司,9885113bf84b4c1f87d227265344440a,11320501,江苏省烟草公司苏州市公司,江苏省烟草公司苏州市公司,320500,320000
苏州市烟草公司昆山分公司,856ec32b5b0c45e3b8b70aab2e8de477,11320502,苏州市烟草公司吴江分公司,苏州市烟草公司吴江分公司,320500,320000
苏州烟草专卖局,d8c85e7857ba4e2686c0bb2b194d812f,10320502,苏州市吴江区烟草专卖局,吴江区烟草专卖局,320584,320000
英美烟草中国公司,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
英美烟草公司,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
英美烟草公司中国公司,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
英美烟草公司美国分公司,def31b694d9e446e991cbf666693044f,11652702,精河县分公司,精河县分公司,652700,650000
英美烟草远东烟叶有限公司,8b7d1c540dba49e085fa2d184a59881a,99530402,中烟施伟策（云南）再造烟叶有限公司,中烟施伟策（云南）再造烟叶有限公司,530400,530000
英美联合烟草公司研发中心,6d193eb04d5848fe92dd7754f0d3248e,10150206,内蒙古自治区达茂联合旗烟草专卖局,达尔罕茂明安旗局,150200,150000
茶陵县烟草公司,441506de98a84127bdb5ed810c4afb47,10430202,茶陵县烟草专卖局,茶陵县局,430224,430000
茶陵县烟草分公司,441506de98a84127bdb5ed810c4afb47,10430202,茶陵县烟草专卖局,茶陵县局,430224,430000
荆州烟草,507b1ec670384f9f9c31d95635e1a786,11421001,湖北省烟草公司荆州市公司,湖北省烟草荆州市公司,421000,420000
荆门市烟草专卖局,90653fa162e34cd0a3958bb1df9c81a1,11420803,荆门分公司五三支公司,荆门分公司五三支公司,420800,420000
荆门市烟草专卖局(公司),90653fa162e34cd0a3958bb1df9c81a1,11420803,荆门分公司五三支公司,荆门分公司五三支公司,420800,420000
荔波县烟草分公司,80dd32fa99244f39b481935d7ca9ce95,11522703,荔波县公司,荔波县公司,522700,520000
莆田烟草分公司,2b6d92aa843d4e159a4d440858a3a136,11350302,莆田市烟草公司仙游分公司,莆田市烟草公司仙游分公司,350300,350000
莱芜市烟草公司,77107e7a32114c32b00b1ead1289095a,10371201,莱芜市烟草专卖局,莱芜市局,371200,370000
莱芜烟草有限公司,5186e7928eed4bbdb28129c2550656bf,11371201,山东莱芜烟草有限公司,山东莱芜烟草有限公司,371200,370000
菏泽市烟草公司,d1c2fa4f1daa41c99a064c4d79c28f73,10371706,菏泽市定陶区烟草专卖局,定陶区局,371727,370000
菏泽烟草有限公司,f5be2bcf0cac473f8532c179099163e6,11371701,山东菏泽烟草有限公司,山东菏泽烟草有限公司,371700,370000
菲利浦・莫里斯烟草公司(PM)研究中心,8919c25734d34326a7bdcc3879502767,99000006,中烟烟机零配件采购服务中心有限责任公司,烟机零配件采购服务中心,110106,110000
萍乡市烟草专卖局,f7f3c4209f42489498d33c8df06c33c7,11360301,江西省烟草公司萍乡市公司,江西省烟草公司萍乡市公司,360300,360000
萍乡市烟草公司,f7f3c4209f42489498d33c8df06c33c7,11360301,江西省烟草公司萍乡市公司,江西省烟草公司萍乡市公司,360300,360000
萧山区烟草专卖局(分公司),f427502b6eec4859abc40f9b0ff2e00d,10330102,浙江省杭州市萧山区烟草专卖局,杭州市萧山区局,330100,330000
萨格勒布烟草研究所,5a367f29e9ae4e00a368337ba56dc251,99310102,上海新型烟草制品研究院有限公司,上海新型烟草制品研究院,310000,310000
蒙山县烟草专卖局,97ceba2c052e4a378de62d04fd4b1c30,10450408,蒙山烟草专卖局,蒙山局,450423,450000
蒙自县烟草公司,fc05283958a74b83ba1d854c9191000b,10532510,蒙自县烟草专卖局,蒙自县局,532522,530000
蒙阴县烟草公司,ef21c3d199264b83bd2c42f25756f915,10371309,蒙阴县烟草专卖局,山东省蒙阴县局,371300,370000
蒙阴烟草公司,26db0d2b04aa4e6196881ffbdf7f4824,11371309,山东临沂烟草有限公司蒙阴分公司,山东临沂烟草蒙阴分公司,371300,370000
蒲县烟草局,6a8fba44e24b4cb6ab30a785de8bc83b,10141014,蒲县烟草专卖局,蒲县局,141033,140000
蓝山县烟草专卖局,a773bab8f91c472aa673d189fdb8a1b3,10431107,湖南省蓝山县烟草专卖局,湖南省蓝山县局,431127,430000
蓝山县烟草公司,a773bab8f91c472aa673d189fdb8a1b3,10431107,湖南省蓝山县烟草专卖局,湖南省蓝山县局,431127,430000
蓟县烟草专卖局,d2e6da8cea494bafa494dc8f7b28e142,10120201,天津市蓟县烟草专卖局,天津市蓟县局,120225,120000
蓟县烟草专卖局网建办,d2e6da8cea494bafa494dc8f7b28e142,10120201,天津市蓟县烟草专卖局,天津市蓟县局,120225,120000
藤县烟草公司,848c921d6e3a4cd68689902df8789711,10450403,藤县烟草专卖局,藤县局,450422,450000
虹口烟草有限公司,2bfe5f4446514b3fafcdc9ba562c9a3f,11310120,上海烟草集团虹口烟草糖酒有限公司,上海烟草集团虹口烟草糖酒有限公司,310000,310000
虹口烟草糖酒有限公司,2bfe5f4446514b3fafcdc9ba562c9a3f,11310120,上海烟草集团虹口烟草糖酒有限公司,上海烟草集团虹口烟草糖酒有限公司,310000,310000
蚌埠市烟草公司,70a13e01f38444b1ba85155f6d794a38,12340301,蚌埠卷烟厂,蚌埠卷烟厂,340300,340000
